2231,336131.3824,3063641.573
2232,336134.1819,3063664.208
2233,336134.2688,3063664.918
2234,336134.2752,3063664.97
2235,336134.3064,3063665.226
2236,336134.3303,3063665.406
2237,336135.3844,3063672.683
2238,336136.9016,3063680.448
2239,336137.616,3063681.922
2240,336138.874,3063684.521
2241,336141.5369,3063690.023
2242,336382.2239,3064531.297
2243,336756.0295,3064546.589
3001,335697.9099,3064405.362
3002,336207.662,3063424.579
3003,336189.2987,3063430.78
3004,336188.6923,3063430.642
3005,336174.2598,3063427.367
3006,336162.4676,3063428.882
3007,336144.3707,3063434.549
3008,336137.1271,3063436.454
3009,336117.2742,3063446.665
3010,336119.0049,3063507.653
3011,336121.1656,3063566.828
3012,336128.4665,3063602.885
3013,336135.0251,3063664.105
3014,336136.782,3063680.506
3015,336136.8064,3063682.313
3016,336144.6589,3063725.593
3017,336035.6263,3063759.602
3018,336032.2563,3063760.717
3019,335968.6858,3063781.746
3020,335873.9884,3063800.649
3021,335661.1451,3063851.43
3022,335566.0615,3063875.312
3023,335466.546,3063907.39
3024,335420.824,3063917.989
3025,335408.5755,3063920.828
3026,335305.6767,3063964.223
3027,335295.642,3063968.455
3028,335238.9112,3064006.281
3029,335178.3753,3064031.506
3030,335167.3497,3064089.502
3031,335179.0109,3064145.382
3032,335228.5614,3064248.199
3033,335230.1373,3064247.488
3034,335275.0705,3064227.232
3035,335318.5165,3064214.894
3036,335342.5229,3064209.597
3037,335371.1021,3064206.499
3038,335441.2189,3064184.309
3039,335484.8759,3064169.539
3040,335495.4871,3064165.95
3041,335546.3594,3064219.774
3042,335556.5399,3064267.087
3043,335562.504,3064304.967
3044,335578.6198,3064354.459
3045,335593.7824,3064434.242
3046,335595.9721,3064461.779
3047,335598.8944,3064461.086
3048,335626.3126,3064454.59
3049,335654.0011,3064452.86
3050,335678.4247,3064444.847
3051,335701.504,3064438.208
3052,335715.0937,3064435.313
3053,335715.2155,3064437.028
3054,335716.2159,3064451.115
3055,335714.2625,3064474.64
3056,335713.9976,3064488.653
3057,335718.2993,3064504.411
3058,335721.607,3064513.857
3059,335726.7316,3064523.277
3060,335734.5081,3064527.239
3061,335744.2297,3064540.665
3062,335744.4495,3064556.931
3063,335744.6022,3064568.226
3064,335744.7854,3064581.781
3065,335748.0381,3064587.16
3066,335749.2214,3064607.479
3067,335747.1702,3064623.775
3068,335744.8908,3064656.795
3069,335749.8725,3064689.264
3070,335764.3131,3064715.731
3071,335778.4971,3064723.222
3072,335760.8077,3064725.268
3073,335757.6486,3064726.099
3074,335735.4579,3064731.937
3075,335667.5477,3064749.124
3076,335638.5339,3064753.583
3077,335643.2898,3064769.335
3078,335653.4899,3064784.562
3079,335663.2847,3064803.409
3080,335667.0589,3064813.751
3081,335668.1261,3064825.486
3082,335671.0468,3064839.907
3083,335673.4278,3064848.009
3084,335680.9821,3064869.146
3085,335665.2136,3064878.849
3086,335670.3127,3064904.026
3087,335671.055,3064907.691
3088,335526.9231,3064159.932
3089,335562.5805,3064142.728
3090,335583.3526,3064133.409
3091,335623.1226,3064117.958
3092,335675.5683,3064099.172
3093,335709.9855,3064091.024
3094,335725.7979,3064084.483
3095,335813.6007,3064042.803
3096,335235.8061,3064267.364
3097,335256.5206,3064320.861
3098,335271.5883,3064359.973
3099,335291.1063,3064392.246
3100,335304.0692,3064410.146
3101,335322.3652,3064452.83
3102,335322.506,3064463.222
3103,335276.599,3064495.026
3104,335247.8725,3064520.722
3105,335241.973,3064554.695
3106,335284.6737,3064588.008
3107,335324.8521,3064602.829
3108,335322.2183,3064441.986
3109,335351.736,3064441.134
3110,335372.1266,3064437.243
3111,335386.6369,3064435.238
3112,335411.2929,3064444.395
3113,335434.2911,3064465.323
3114,335455.2888,3064472.721
3115,335473.4389,3064471.119
3116,335488.9494,3064475.88
3117,335502.305,3064489.257
3118,335512.0269,3064502.682
3119,336035.9393,3064828.683
3120,335999.7523,3064839.026
3121,335991.1431,3064812.862
3122,335981.4522,3064782.39
3123,335920.1021,3064814.399
3124,335910.6066,3064817.69
3125,335872.128,3064827.7
3126,335832.3418,3064841.794
3127,335824.1174,3064838.29
3128,335808.3121,3064845.282
3129,335781.2007,3064856.042
3130,335754.0588,3064864.543
3131,335740.5979,3064876.926
3132,335711.2645,3064891.331
3133,335695.969,3064897.554
3134,335646.6507,3064917.059
3135,335640.9417,3064931.596
3136,335638.296,3064937.507
3137,335637.074,3064947.917
3138,335667.6292,3064923.101
3139,335659.1828,3064936.772
3140,335659.7804,3064938.596
3141,335665.8165,3064957.018
3142,335670.9348,3064965.986
3143,335675.6173,3064976.316
3144,335676.1998,3064985.798
3145,335677.2182,3064993.918
3146,335678.6418,3064998.418
3147,335689.683,3065008.662
3148,335700.6874,3065016.195
3149,335706.1805,3065019.284
3150,335756.791,3065033.06
3151,335781.8805,3065039.949
3152,335796.004,3065043.827
3153,335801.9207,3065044.651
3154,335846.629,3065025.068
3155,335862.483,3065021.691
3156,335874.7888,3065024.687
3157,335879.4284,3065031.855
3158,335883.7022,3065045.58
3159,335892.0485,3065058.12
3160,335892.1766,3065067.608
3161,335881.8279,3065074.978
3162,335881.0172,3065082.219
3163,335887.1944,3065095.557
3164,335907.2205,3065138.802
3165,335915.1736,3065155.866
3166,335942.0992,3065232.322
3167,335962.416,3065290.339
3168,335977.3767,3065321.769
3169,335987.5943,3065338.35
3170,336005.9322,3065350.755
3171,336015.1438,3065360.12
3172,336016.9788,3065361.451
3173,336026.1904,3065370.816
3174,336068.6757,3065354.879
3175,336129.2613,3065333.727
3176,336218.2714,3065298.184
3177,336227.5889,3065293.986
3178,335980.9862,3065387.242
3179,335966.6051,3065398.732
3180,335959.6433,3065421.42
3181,335988.2108,3065451.31
3182,336024.9228,3065478.83
3183,335958.1011,3065441.775
3184,335960.6953,3065465.689
3185,335962.8764,3065486.731
3186,335963.8291,3065495.922
3187,335966.6734,3065538.359
3188,335972.0536,3065566.754
3189,335977.4948,3065599.667
3190,336016.907,3065625.343
3191,336044.6112,3065624.969
3192,336190.7188,3065309.853
3193,336195.5811,3065318.009
3194,336201.4085,3065327.784
3195,336214.1038,3065359.695
3196,336208.7694,3065368.353
3197,336215.3532,3065384.983
3198,336226.1708,3065412.402
3199,336227.2497,3065425.039
3200,336235.1664,3063406.644
3201,336228.6964,3063410.863
3202,336219.7906,3063416.67
3203,336118.0566,3063474.237
3204,336118.2813,3063482.156
3205,336118.2966,3063482.692
3206,336118.3162,3063483.383
3207,336118.364,3063485.045
3208,336119.0373,3063508.541
3209,336119.068,3063509.356
3210,336120.111,3063537.945
3211,336120.2547,3063541.882
3212,336120.779,3063556.219
3213,336123.102,3063576.387
3214,336123.1199,3063576.48
3215,336127.8065,3063599.625
3216,336129.7542,3063614.905
3217,336130.2536,3063619.567
3218,336132.617,3063641.627
3219,336132.736,3063642.733
3220,336135.0545,3063664.38
3221,336135.0914,3063664.724
3222,336135.1154,3063664.949
3223,336135.1323,3063665.106
3224,336135.1465,3063665.239
3225,336135.1727,3063665.483
